applied_effects,random_effects,similarity_indv
"{3: {'gain_db': -19.2}, 0: {'rate_hz': 35.9}, 4: {'depth': 0.81}, 1: {'delay_seconds': 7.75}, 5: {'wet_level': 0.79}}","{1: {'delay_seconds': 5.2}, 4: {'depth': 0.06}, 3: {'gain_db': -17.67}}",0.3445863978839926
"{2: {'drive_db': 25.41}, 5: {'wet_level': 0.3}, 4: {'depth': 0.52}, 3: {'gain_db': -19.87}, 0: {'rate_hz': 27.39}}","{1: {'delay_seconds': 8.02}, 3: {'gain_db': -11.46}, 5: {'wet_level': 0.15}, 0: {'rate_hz': 21.61}}",0.517148906112507
"{1: {'delay_seconds': 4.36}, 3: {'gain_db': 13.63}, 5: {'wet_level': 0.67}, 0: {'rate_hz': 31.78}}","{2: {'drive_db': 2.69}, 5: {'wet_level': 0.87}, 4: {'depth': 0.03}, 1: {'delay_seconds': 1.61}, 0: {'rate_hz': 33.84}, 3: {'gain_db': 15.03}}",0.526950876879146
"{0: {'rate_hz': 0.87}, 4: {'depth': 0.9}, 2: {'drive_db': 31.57}, 5: {'wet_level': 0.85}}","{4: {'depth': 0.75}, 3: {'gain_db': -21.47}}",0.20833333333333331
"{5: {'wet_level': 0.34}, 2: {'drive_db': 34.19}}",{2: {'drive_db': 24.81}},0.3628253875402164
"{0: {'rate_hz': 40.81}, 4: {'depth': 0.32}}","{0: {'rate_hz': 80.65}, 1: {'delay_seconds': 3.82}, 2: {'drive_db': 28.28}, 5: {'wet_level': 0.78}, 3: {'gain_db': 13.61}}",0.06538266599087683
"{1: {'delay_seconds': 9.76}, 2: {'drive_db': 22.91}, 3: {'gain_db': 26.96}, 4: {'depth': 0.55}, 5: {'wet_level': 0.23}}",{5: {'wet_level': 0.44}},0.14545454545454548
"{0: {'rate_hz': 17.87}, 1: {'delay_seconds': 2.11}, 4: {'depth': 0.15}}","{0: {'rate_hz': 45.77}, 3: {'gain_db': -29.28}, 4: {'depth': 0.9}, 2: {'drive_db': 27.51}}",0.19448542840976643
"{0: {'rate_hz': 92.83}, 3: {'gain_db': -41.09}}","{4: {'depth': 0.65}, 0: {'rate_hz': 60.5}, 5: {'wet_level': 0.07}}",0.21724298897626484
"{3: {'gain_db': 36.1}, 4: {'depth': 0.13}, 5: {'wet_level': 0.92}, 1: {'delay_seconds': 8.61}, 2: {'drive_db': 49.89}, 0: {'rate_hz': 25.39}}","{0: {'rate_hz': 40.83}, 4: {'depth': 0.51}}",0.22604593695646477
{2: {'drive_db': 42.5}},"{3: {'gain_db': -47.92}, 5: {'wet_level': 0.91}, 4: {'depth': 0.27}, 2: {'drive_db': 15.91}}",0.09358823529411764
"{0: {'rate_hz': 48.12}, 3: {'gain_db': 31.7}, 4: {'depth': 0.51}}","{5: {'wet_level': 0.04}, 3: {'gain_db': -0.28}, 2: {'drive_db': 10.07}, 0: {'rate_hz': 82.31}, 1: {'delay_seconds': 0.4}}",0.18990942283718476
"{2: {'drive_db': 13.93}, 1: {'delay_seconds': 3.81}, 0: {'rate_hz': 82.8}, 4: {'depth': 0.67}, 5: {'wet_level': 0.19}, 3: {'gain_db': -37.3}}","{4: {'depth': 0.68}, 3: {'gain_db': 1.04}, 0: {'rate_hz': 29.69}}",0.3174123747267943
"{3: {'gain_db': 16.17}, 1: {'delay_seconds': 6.67}, 4: {'depth': 0.73}, 0: {'rate_hz': 80.3}, 2: {'drive_db': 9.77}, 5: {'wet_level': 0.09}}","{3: {'gain_db': -16.1}, 4: {'depth': 0.97}}",0.19725827276221547
{2: {'drive_db': 28.11}},"{1: {'delay_seconds': 9.47}, 2: {'drive_db': 22.2}, 0: {'rate_hz': 34.64}}",0.2632515119174671
"{0: {'rate_hz': 67.49}, 4: {'depth': 0.37}, 1: {'delay_seconds': 7.79}, 2: {'drive_db': 10.3}}","{4: {'depth': 0.45}, 5: {'wet_level': 0.34}}",0.21825396825396826
{5: {'wet_level': 0.52}},"{5: {'wet_level': 0.93}, 1: {'delay_seconds': 8.27}}",0.10576923076923073
"{1: {'delay_seconds': 5.9}, 2: {'drive_db': 23.26}}","{0: {'rate_hz': 85.95}, 4: {'depth': 0.95}, 1: {'delay_seconds': 5.44}, 5: {'wet_level': 0.97}, 3: {'gain_db': 7.28}}",0.18440677966101696
"{0: {'rate_hz': 33.75}, 2: {'drive_db': 12.26}, 3: {'gain_db': 21.19}, 1: {'delay_seconds': 3.58}, 4: {'depth': 0.86}, 5: {'wet_level': 0.85}}","{4: {'depth': 0.14}, 0: {'rate_hz': 21.14}}",0.16207517917215156
"{0: {'rate_hz': 93.92}, 1: {'delay_seconds': 6.4}}","{4: {'depth': 0.69}, 5: {'wet_level': 0.99}, 0: {'rate_hz': 75.19}}",0.26685831913685404
"{2: {'drive_db': 6.15}, 1: {'delay_seconds': 1.15}}","{3: {'gain_db': -22.75}, 0: {'rate_hz': 75.83}, 4: {'depth': 0.22}}",0.0
"{4: {'depth': 0.99}, 5: {'wet_level': 0.03}, 2: {'drive_db': 27.97}}",{0: {'rate_hz': 46.67}},0.0
{1: {'delay_seconds': 2.37}},"{2: {'drive_db': 7.06}, 0: {'rate_hz': 26.9}}",0.0
"{1: {'delay_seconds': 7.15}, 3: {'gain_db': -26.44}, 4: {'depth': 0.41}, 0: {'rate_hz': 44.35}, 5: {'wet_level': 0.26}, 2: {'drive_db': 15.03}}","{5: {'wet_level': 0.76}, 0: {'rate_hz': 34.06}}",0.18990311065782764
"{5: {'wet_level': 0.99}, 3: {'gain_db': -35.49}, 1: {'delay_seconds': 1.38}}","{5: {'wet_level': 0.75}, 1: {'delay_seconds': 0.74}, 0: {'rate_hz': 96.92}}",0.5611099393001945
"{3: {'gain_db': -29.88}, 0: {'rate_hz': 64.65}}",{4: {'depth': 0.44}},0.0
"{5: {'wet_level': 0.61}, 4: {'depth': 0.43}, 1: {'delay_seconds': 4.94}, 2: {'drive_db': 37.66}, 3: {'gain_db': -19.15}}","{0: {'rate_hz': 21.11}, 3: {'gain_db': -43.06}, 5: {'wet_level': 0.01}, 4: {'depth': 0.88}, 1: {'delay_seconds': 0.23}, 2: {'drive_db': 15.15}}",0.2254338739711238
"{4: {'depth': 0.58}, 5: {'wet_level': 0.68}, 1: {'delay_seconds': 3.93}, 3: {'gain_db': 35.62}}","{1: {'delay_seconds': 2.18}, 2: {'drive_db': 13.78}, 5: {'wet_level': 0.7}}",0.4205712762864619
"{3: {'gain_db': 0.8}, 4: {'depth': 0.58}, 1: {'delay_seconds': 5.57}}","{4: {'depth': 0.78}, 2: {'drive_db': 30.59}, 3: {'gain_db': 24.29}}",0.3975902796633179
"{2: {'drive_db': 22.23}, 5: {'wet_level': 0.46}}","{4: {'depth': 0.48}, 2: {'drive_db': 29.69}, 5: {'wet_level': 0.04}, 1: {'delay_seconds': 4.06}, 0: {'rate_hz': 3.89}, 3: {'gain_db': -18.01}}",0.15893116739353683
"{0: {'rate_hz': 88.34}, 4: {'depth': 0.25}, 1: {'delay_seconds': 9.19}, 3: {'gain_db': 48.58}, 5: {'wet_level': 0.46}}","{1: {'delay_seconds': 8.04}, 3: {'gain_db': 41.83}, 5: {'wet_level': 0.27}}",0.4909079647963971
{0: {'rate_hz': 7.32}},"{4: {'depth': 1.0}, 5: {'wet_level': 0.67}, 0: {'rate_hz': 87.47}, 3: {'gain_db': -40.01}}",0.03379909365558911
{5: {'wet_level': 0.76}},"{4: {'depth': 0.26}, 3: {'gain_db': -18.11}, 1: {'delay_seconds': 7.88}}",0.0
{4: {'depth': 0.15}},"{5: {'wet_level': 0.66}, 0: {'rate_hz': 87.18}, 4: {'depth': 0.03}}",0.28627450980392155
{0: {'rate_hz': 39.99}},"{1: {'delay_seconds': 3.61}, 0: {'rate_hz': 44.8}, 5: {'wet_level': 0.35}}",0.30661556407265456
{5: {'wet_level': 0.21}},"{4: {'depth': 0.64}, 3: {'gain_db': 29.14}, 1: {'delay_seconds': 8.25}}",0.0
"{3: {'gain_db': -46.84}, 2: {'drive_db': 1.11}, 1: {'delay_seconds': 3.89}, 5: {'wet_level': 0.37}}","{1: {'delay_seconds': 5.47}, 5: {'wet_level': 0.66}, 4: {'depth': 0.62}, 0: {'rate_hz': 75.36}, 3: {'gain_db': -3.05}, 2: {'drive_db': 37.46}}",0.34756584348092223
"{1: {'delay_seconds': 6.65}, 3: {'gain_db': -34.54}, 4: {'depth': 0.81}, 2: {'drive_db': 1.28}}","{0: {'rate_hz': 56.97}, 2: {'drive_db': 31.08}, 1: {'delay_seconds': 7.55}, 4: {'depth': 0.59}}",0.49534956484442266
"{0: {'rate_hz': 43.28}, 4: {'depth': 0.02}, 5: {'wet_level': 0.89}, 1: {'delay_seconds': 9.96}, 3: {'gain_db': 24.43}, 2: {'drive_db': 23.9}}","{2: {'drive_db': 45.99}, 0: {'rate_hz': 73.85}, 1: {'delay_seconds': 0.08}}",0.10378477443757922
"{4: {'depth': 0.08}, 3: {'gain_db': -35.32}}","{3: {'gain_db': 13.26}, 5: {'wet_level': 0.15}, 2: {'drive_db': 38.92}, 0: {'rate_hz': 63.97}, 4: {'depth': 0.25}, 1: {'delay_seconds': 8.7}}",0.2076385916277679
"{5: {'wet_level': 0.06}, 3: {'gain_db': 7.06}, 4: {'depth': 0.27}, 2: {'drive_db': 4.26}}","{1: {'delay_seconds': 5.24}, 2: {'drive_db': 39.78}, 4: {'depth': 0.09}}",0.24421536858120044
"{2: {'drive_db': 7.15}, 0: {'rate_hz': 99.42}, 3: {'gain_db': 10.01}, 5: {'wet_level': 0.61}, 4: {'depth': 0.87}, 1: {'delay_seconds': 7.36}}","{4: {'depth': 0.67}, 5: {'wet_level': 0.86}, 1: {'delay_seconds': 0.18}, 2: {'drive_db': 1.42}, 3: {'gain_db': 36.02}}",0.4695975582677656
"{3: {'gain_db': -40.08}, 5: {'wet_level': 0.98}, 2: {'drive_db': 39.44}}","{1: {'delay_seconds': 8.59}, 3: {'gain_db': 29.53}, 4: {'depth': 0.28}, 5: {'wet_level': 0.74}, 2: {'drive_db': 48.8}, 0: {'rate_hz': 21.16}}",0.2908369961263123
{1: {'delay_seconds': 9.23}},"{5: {'wet_level': 0.44}, 2: {'drive_db': 5.72}}",0.0
"{0: {'rate_hz': 62.95}, 1: {'delay_seconds': 1.94}, 2: {'drive_db': 22.67}, 4: {'depth': 0.66}, 5: {'wet_level': 0.34}}","{0: {'rate_hz': 98.7}, 5: {'wet_level': 0.61}, 1: {'delay_seconds': 6.91}, 2: {'drive_db': 9.36}, 3: {'gain_db': 43.12}, 4: {'depth': 0.16}}",0.3602977286001946
"{2: {'drive_db': 14.62}, 1: {'delay_seconds': 1.45}, 3: {'gain_db': -18.76}, 5: {'wet_level': 0.27}, 4: {'depth': 0.35}, 0: {'rate_hz': 15.12}}","{5: {'wet_level': 0.61}, 0: {'rate_hz': 17.81}, 4: {'depth': 0.11}, 3: {'gain_db': -34.84}}",0.4832445187300729
"{3: {'gain_db': 41.61}, 2: {'drive_db': 0.99}, 1: {'delay_seconds': 0.38}, 5: {'wet_level': 0.75}, 0: {'rate_hz': 95.06}, 4: {'depth': 0.27}}","{0: {'rate_hz': 9.34}, 4: {'depth': 0.44}}",0.14422950369245283
"{4: {'depth': 0.01}, 1: {'delay_seconds': 4.39}, 5: {'wet_level': 0.62}, 2: {'drive_db': 12.25}, 0: {'rate_hz': 44.09}}","{0: {'rate_hz': 10.29}, 3: {'gain_db': -3.83}, 5: {'wet_level': 0.49}, 4: {'depth': 0.77}}",0.2836205594815342
"{5: {'wet_level': 0.98}, 3: {'gain_db': 46.85}}","{4: {'depth': 0.73}, 3: {'gain_db': -27.29}, 0: {'rate_hz': 28.61}, 1: {'delay_seconds': 4.79}, 2: {'drive_db': 8.74}}",0.046897263810015494
{2: {'drive_db': 11.62}},"{1: {'delay_seconds': 1.17}, 0: {'rate_hz': 93.77}, 3: {'gain_db': 32.99}, 5: {'wet_level': 0.17}, 4: {'depth': 0.93}}",0.0
"{1: {'delay_seconds': 2.14}, 3: {'gain_db': 46.1}, 0: {'rate_hz': 90.5}, 5: {'wet_level': 0.34}, 2: {'drive_db': 19.08}, 4: {'depth': 0.29}}","{0: {'rate_hz': 7.07}, 2: {'drive_db': 21.08}, 4: {'depth': 0.29}}",0.3355730823202037
"{2: {'drive_db': 10.87}, 3: {'gain_db': -32.74}}","{5: {'wet_level': 0.3}, 1: {'delay_seconds': 7.66}}",0.0
"{3: {'gain_db': 10.73}, 1: {'delay_seconds': 3.34}}","{2: {'drive_db': 23.78}, 4: {'depth': 0.72}, 3: {'gain_db': 17.84}}",0.29430813985399856
"{3: {'gain_db': -7.15}, 4: {'depth': 0.88}, 5: {'wet_level': 0.39}}","{3: {'gain_db': -49.74}, 5: {'wet_level': 0.22}, 4: {'depth': 0.83}, 1: {'delay_seconds': 4.99}}",0.4798153618931016
{2: {'drive_db': 35.33}},{0: {'rate_hz': 32.7}},0.0
"{3: {'gain_db': 15.28}, 2: {'drive_db': 11.15}, 5: {'wet_level': 0.83}, 4: {'depth': 0.91}}","{0: {'rate_hz': 83.64}, 3: {'gain_db': -2.55}, 4: {'depth': 0.23}, 2: {'drive_db': 42.41}, 5: {'wet_level': 0.24}}",0.2928279094338184
"{3: {'gain_db': 0.1}, 0: {'rate_hz': 86.04}, 5: {'wet_level': 0.98}, 4: {'depth': 0.49}}","{4: {'depth': 0.61}, 0: {'rate_hz': 85.6}, 2: {'drive_db': 46.4}, 5: {'wet_level': 0.68}}",0.6133673832154898
"{2: {'drive_db': 28.82}, 0: {'rate_hz': 65.16}, 3: {'gain_db': 4.17}, 1: {'delay_seconds': 7.49}, 4: {'depth': 0.36}}","{4: {'depth': 0.86}, 1: {'delay_seconds': 7.49}, 2: {'drive_db': 40.58}, 0: {'rate_hz': 31.59}, 5: {'wet_level': 0.26}, 3: {'gain_db': -37.83}}",0.42002829369798494
"{2: {'drive_db': 15.99}, 5: {'wet_level': 0.97}, 4: {'depth': 0.07}, 1: {'delay_seconds': 0.67}}","{5: {'wet_level': 0.11}, 4: {'depth': 0.38}, 1: {'delay_seconds': 1.93}}",0.41125512425277067
"{0: {'rate_hz': 48.61}, 4: {'depth': 0.66}, 1: {'delay_seconds': 7.37}, 5: {'wet_level': 0.36}, 3: {'gain_db': -47.09}}",{2: {'drive_db': 38.19}},0.0
"{3: {'gain_db': -47.18}, 2: {'drive_db': 6.38}}","{0: {'rate_hz': 12.13}, 4: {'depth': 0.39}, 1: {'delay_seconds': 3.3}, 3: {'gain_db': -20.53}, 2: {'drive_db': 8.1}, 5: {'wet_level': 0.85}}",0.2810558608640162
{0: {'rate_hz': 36.03}},"{4: {'depth': 0.31}, 2: {'drive_db': 47.14}, 1: {'delay_seconds': 0.55}, 5: {'wet_level': 0.25}}",0.0
{4: {'depth': 0.99}},{1: {'delay_seconds': 2.36}},0.0
"{4: {'depth': 0.26}, 5: {'wet_level': 0.98}, 0: {'rate_hz': 74.26}, 3: {'gain_db': -17.85}, 2: {'drive_db': 26.34}}","{2: {'drive_db': 41.1}, 5: {'wet_level': 0.52}, 0: {'rate_hz': 43.94}, 1: {'delay_seconds': 6.97}, 3: {'gain_db': -26.31}, 4: {'depth': 0.7}}",0.4737785328954366
{4: {'depth': 0.29}},"{3: {'gain_db': 10.53}, 2: {'drive_db': 26.65}}",0.0
"{2: {'drive_db': 43.55}, 4: {'depth': 0.44}}","{0: {'rate_hz': 97.98}, 4: {'depth': 0.1}, 1: {'delay_seconds': 9.98}, 2: {'drive_db': 5.84}, 5: {'wet_level': 0.83}, 3: {'gain_db': -41.2}}",0.08782597999015912
"{0: {'rate_hz': 76.89}, 4: {'depth': 0.02}, 3: {'gain_db': -36.49}, 1: {'delay_seconds': 9.59}, 5: {'wet_level': 0.3}, 2: {'drive_db': 1.79}}","{1: {'delay_seconds': 4.93}, 3: {'gain_db': 48.12}, 0: {'rate_hz': 2.89}, 2: {'drive_db': 36.78}}",0.1412694850243267
{5: {'wet_level': 0.62}},"{4: {'depth': 0.9}, 5: {'wet_level': 0.35}, 2: {'drive_db': 41.78}}",0.18817204301075266
"{0: {'rate_hz': 95.3}, 5: {'wet_level': 0.35}, 1: {'delay_seconds': 9.34}, 3: {'gain_db': 8.41}, 4: {'depth': 0.76}}",{2: {'drive_db': 46.45}},0.0
"{0: {'rate_hz': 21.03}, 2: {'drive_db': 39.47}, 5: {'wet_level': 0.72}, 4: {'depth': 0.43}}","{0: {'rate_hz': 99.76}, 1: {'delay_seconds': 6.17}, 4: {'depth': 0.51}, 2: {'drive_db': 18.04}}",0.32993606087066907
"{2: {'drive_db': 11.36}, 0: {'rate_hz': 93.2}, 4: {'depth': 0.75}, 5: {'wet_level': 0.3}, 1: {'delay_seconds': 2.54}}",{4: {'depth': 0.3}},0.08000000000000002
{3: {'gain_db': 6.05}},"{2: {'drive_db': 11.21}, 1: {'delay_seconds': 8.98}, 0: {'rate_hz': 38.0}, 4: {'depth': 0.28}, 5: {'wet_level': 0.27}, 3: {'gain_db': -24.45}}",0.07597383288730299
"{4: {'depth': 0.22}, 3: {'gain_db': -47.73}}","{5: {'wet_level': 0.57}, 2: {'drive_db': 41.46}, 0: {'rate_hz': 21.69}}",0.0
"{4: {'depth': 0.51}, 3: {'gain_db': -21.23}, 0: {'rate_hz': 51.07}, 1: {'delay_seconds': 1.27}}","{2: {'drive_db': 18.12}, 3: {'gain_db': 28.09}, 1: {'delay_seconds': 1.28}, 0: {'rate_hz': 20.31}, 4: {'depth': 0.68}, 5: {'wet_level': 0.24}}",0.3951342919285158
"{1: {'delay_seconds': 9.37}, 3: {'gain_db': -1.54}, 0: {'rate_hz': 1.27}, 2: {'drive_db': 37.2}}","{2: {'drive_db': 48.93}, 0: {'rate_hz': 54.07}, 1: {'delay_seconds': 0.47}, 5: {'wet_level': 0.46}, 4: {'depth': 0.95}}",0.24000912963103205
"{4: {'depth': 0.22}, 1: {'delay_seconds': 3.79}, 5: {'wet_level': 0.61}, 0: {'rate_hz': 92.29}, 3: {'gain_db': 25.87}, 2: {'drive_db': 2.35}}","{4: {'depth': 0.67}, 1: {'delay_seconds': 3.17}, 2: {'drive_db': 3.97}, 0: {'rate_hz': 54.86}}",0.4806117752511337
"{3: {'gain_db': 13.65}, 1: {'delay_seconds': 4.55}, 5: {'wet_level': 0.33}, 2: {'drive_db': 29.02}}","{1: {'delay_seconds': 9.72}, 3: {'gain_db': 46.86}, 0: {'rate_hz': 35.69}}",0.1324041309627622
"{0: {'rate_hz': 56.94}, 4: {'depth': 0.23}, 1: {'delay_seconds': 6.53}, 5: {'wet_level': 0.38}, 2: {'drive_db': 13.66}}","{1: {'delay_seconds': 8.25}, 4: {'depth': 0.58}, 2: {'drive_db': 6.49}, 3: {'gain_db': -9.74}, 0: {'rate_hz': 88.87}}",0.5047971772645344
"{2: {'drive_db': 28.35}, 5: {'wet_level': 0.38}, 3: {'gain_db': 17.04}}","{0: {'rate_hz': 92.16}, 1: {'delay_seconds': 1.9}}",0.0
"{2: {'drive_db': 17.66}, 3: {'gain_db': -28.2}}","{4: {'depth': 0.27}, 2: {'drive_db': 11.81}}",0.4095547309833024
"{1: {'delay_seconds': 6.12}, 0: {'rate_hz': 62.06}, 4: {'depth': 0.33}}",{2: {'drive_db': 15.47}},0.0
"{1: {'delay_seconds': 4.41}, 3: {'gain_db': 38.91}, 0: {'rate_hz': 13.08}}","{0: {'rate_hz': 11.63}, 4: {'depth': 0.34}, 2: {'drive_db': 20.45}, 5: {'wet_level': 0.68}}",0.24582949838932353
"{1: {'delay_seconds': 3.12}, 3: {'gain_db': 43.97}, 0: {'rate_hz': 1.71}, 4: {'depth': 0.7}}","{1: {'delay_seconds': 0.76}, 5: {'wet_level': 0.45}, 0: {'rate_hz': 76.67}, 2: {'drive_db': 43.07}, 3: {'gain_db': 32.38}}",0.3541996689990904
"{1: {'delay_seconds': 6.01}, 3: {'gain_db': -40.79}, 5: {'wet_level': 0.35}}","{1: {'delay_seconds': 4.62}, 2: {'drive_db': 36.81}, 4: {'depth': 1.0}, 3: {'gain_db': 5.75}, 0: {'rate_hz': 69.43}}",0.25122145618080816
"{3: {'gain_db': -42.73}, 0: {'rate_hz': 52.74}}","{2: {'drive_db': 25.1}, 4: {'depth': 0.56}, 3: {'gain_db': -47.97}, 0: {'rate_hz': 39.7}, 5: {'wet_level': 0.82}}",0.3392482388899379
"{5: {'wet_level': 0.46}, 3: {'gain_db': 45.6}, 2: {'drive_db': 39.52}, 0: {'rate_hz': 55.71}}","{0: {'rate_hz': 9.97}, 2: {'drive_db': 36.42}, 1: {'delay_seconds': 0.54}, 3: {'gain_db': 15.5}}",0.44641690806543727
"{5: {'wet_level': 0.08}, 0: {'rate_hz': 36.87}, 4: {'depth': 0.35}, 1: {'delay_seconds': 8.97}, 3: {'gain_db': -1.19}, 2: {'drive_db': 11.54}}","{0: {'rate_hz': 85.91}, 2: {'drive_db': 15.06}, 4: {'depth': 0.83}, 5: {'wet_level': 0.49}, 1: {'delay_seconds': 9.03}, 3: {'gain_db': 32.61}}",0.5467631156449765
{1: {'delay_seconds': 6.49}},"{2: {'drive_db': 38.07}, 1: {'delay_seconds': 5.55}, 5: {'wet_level': 0.67}, 0: {'rate_hz': 0.79}, 4: {'depth': 0.42}}",0.17103235747303544
"{3: {'gain_db': -29.3}, 4: {'depth': 0.33}, 0: {'rate_hz': 96.67}, 2: {'drive_db': 35.58}, 5: {'wet_level': 0.19}, 1: {'delay_seconds': 3.38}}","{0: {'rate_hz': 5.72}, 5: {'wet_level': 0.42}, 2: {'drive_db': 3.94}}",0.14765935414965584
"{1: {'delay_seconds': 0.71}, 5: {'wet_level': 0.37}}",{1: {'delay_seconds': 2.12}},0.42411194833153926
"{1: {'delay_seconds': 0.06}, 0: {'rate_hz': 9.34}, 5: {'wet_level': 0.29}, 2: {'drive_db': 22.77}, 3: {'gain_db': -34.77}, 4: {'depth': 0.85}}","{4: {'depth': 0.48}, 3: {'gain_db': -29.13}, 5: {'wet_level': 0.69}, 2: {'drive_db': 31.76}, 0: {'rate_hz': 22.1}}",0.5773160694675934
"{5: {'wet_level': 0.43}, 1: {'delay_seconds': 1.23}, 4: {'depth': 0.85}}","{3: {'gain_db': -19.31}, 1: {'delay_seconds': 5.88}}",0.1565944507791714
"{2: {'drive_db': 10.07}, 4: {'depth': 0.71}, 1: {'delay_seconds': 6.04}}","{4: {'depth': 0.11}, 3: {'gain_db': -49.46}, 2: {'drive_db': 6.5}}",0.3551743720525003
{3: {'gain_db': -8.42}},"{0: {'rate_hz': 2.1}, 1: {'delay_seconds': 2.43}, 5: {'wet_level': 0.96}}",0.0
"{4: {'depth': 0.81}, 1: {'delay_seconds': 7.66}, 5: {'wet_level': 0.11}, 3: {'gain_db': 1.43}, 2: {'drive_db': 48.06}}","{2: {'drive_db': 49.1}, 3: {'gain_db': 41.27}, 5: {'wet_level': 0.31}, 0: {'rate_hz': 33.22}, 1: {'delay_seconds': 4.02}}",0.5007600621061986
"{3: {'gain_db': 20.4}, 2: {'drive_db': 3.88}, 0: {'rate_hz': 9.86}}",{4: {'depth': 0.91}},0.0
"{5: {'wet_level': 0.35}, 2: {'drive_db': 40.42}}","{4: {'depth': 0.27}, 5: {'wet_level': 0.4}, 3: {'gain_db': -31.58}, 0: {'rate_hz': 6.97}, 2: {'drive_db': 30.49}}",0.3354812925817379
"{4: {'depth': 0.1}, 3: {'gain_db': -29.58}, 5: {'wet_level': 0.68}, 1: {'delay_seconds': 5.34}, 2: {'drive_db': 4.54}, 0: {'rate_hz': 44.83}}","{2: {'drive_db': 15.22}, 0: {'rate_hz': 28.0}, 4: {'depth': 0.41}, 5: {'wet_level': 0.29}, 1: {'delay_seconds': 0.95}}",0.4533233101804528
{5: {'wet_level': 0.81}},"{1: {'delay_seconds': 3.77}, 3: {'gain_db': -12.24}, 2: {'drive_db': 13.83}, 5: {'wet_level': 0.62}, 4: {'depth': 0.08}}",0.15308641975308643
"{0: {'rate_hz': 67.57}, 1: {'delay_seconds': 4.82}, 5: {'wet_level': 0.29}, 4: {'depth': 0.51}, 2: {'drive_db': 21.27}}","{0: {'rate_hz': 23.16}, 5: {'wet_level': 0.07}, 1: {'delay_seconds': 2.75}, 3: {'gain_db': 39.88}}",0.3266565212505469
"{4: {'depth': 0.69}, 1: {'delay_seconds': 2.96}, 0: {'rate_hz': 33.47}, 2: {'drive_db': 5.7}}","{2: {'drive_db': 12.91}, 4: {'depth': 0.56}, 0: {'rate_hz': 82.75}, 3: {'gain_db': -0.28}, 5: {'wet_level': 0.35}, 1: {'delay_seconds': 6.83}}",0.3930676450999432
"{4: {'depth': 0.8}, 2: {'drive_db': 22.36}}","{4: {'depth': 0.57}, 0: {'rate_hz': 61.46}, 1: {'delay_seconds': 4.5}, 2: {'drive_db': 33.45}}",0.3278174746743849
"{4: {'depth': 0.51}, 0: {'rate_hz': 29.55}, 3: {'gain_db': 25.08}}","{0: {'rate_hz': 43.31}, 5: {'wet_level': 0.72}, 1: {'delay_seconds': 5.64}, 2: {'drive_db': 7.96}, 3: {'gain_db': 24.24}, 4: {'depth': 0.66}}",0.41656307667512876
"{0: {'rate_hz': 28.52}, 5: {'wet_level': 0.31}, 3: {'gain_db': 24.91}, 2: {'drive_db': 11.01}, 1: {'delay_seconds': 7.59}, 4: {'depth': 0.25}}","{1: {'delay_seconds': 8.75}, 2: {'drive_db': 31.08}, 4: {'depth': 0.63}, 3: {'gain_db': -29.39}, 5: {'wet_level': 0.37}, 0: {'rate_hz': 21.29}}",0.6521299580090546
{3: {'gain_db': 44.81}},"{1: {'delay_seconds': 1.01}, 4: {'depth': 0.35}}",0.0
"{3: {'gain_db': 9.74}, 2: {'drive_db': 39.31}}","{2: {'drive_db': 10.97}, 5: {'wet_level': 0.65}}",0.13953192571864664
"{3: {'gain_db': -20.59}, 2: {'drive_db': 11.55}, 5: {'wet_level': 0.57}}","{1: {'delay_seconds': 5.23}, 3: {'gain_db': -48.39}}",0.2020588374179534
{3: {'gain_db': 10.12}},{4: {'depth': 0.04}},0.0
"{4: {'depth': 0.91}, 3: {'gain_db': 11.65}, 1: {'delay_seconds': 3.07}, 5: {'wet_level': 0.6}, 2: {'drive_db': 13.33}}","{3: {'gain_db': -2.7}, 5: {'wet_level': 0.05}, 0: {'rate_hz': 80.62}, 2: {'drive_db': 41.7}, 1: {'delay_seconds': 1.59}, 4: {'depth': 0.38}}",0.3801548307909541
{4: {'depth': 0.65}},"{1: {'delay_seconds': 2.22}, 5: {'wet_level': 0.69}, 3: {'gain_db': 42.94}, 0: {'rate_hz': 6.62}}",0.0
{3: {'gain_db': 38.21}},"{4: {'depth': 0.23}, 1: {'delay_seconds': 5.5}, 3: {'gain_db': -24.69}, 2: {'drive_db': 22.98}, 0: {'rate_hz': 35.64}, 5: {'wet_level': 0.83}}",0.04782148660393757
{0: {'rate_hz': 28.85}},"{5: {'wet_level': 0.25}, 1: {'delay_seconds': 7.41}, 0: {'rate_hz': 84.11}, 3: {'gain_db': 3.87}, 4: {'depth': 0.81}}",0.04466619817287423
"{2: {'drive_db': 19.01}, 3: {'gain_db': -8.22}}","{4: {'depth': 0.82}, 5: {'wet_level': 0.88}, 1: {'delay_seconds': 0.5}, 2: {'drive_db': 41.34}}",0.06986124556308485
"{1: {'delay_seconds': 1.07}, 0: {'rate_hz': 77.41}}","{0: {'rate_hz': 42.46}, 3: {'gain_db': 14.44}, 2: {'drive_db': 41.47}, 1: {'delay_seconds': 1.29}, 4: {'depth': 0.95}}",0.3047743772958606
"{5: {'wet_level': 0.41}, 4: {'depth': 0.91}, 3: {'gain_db': 17.99}}","{3: {'gain_db': 9.36}, 1: {'delay_seconds': 3.62}, 5: {'wet_level': 0.41}}",0.6243565230180909
